City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Kolkata,17/11/2019,87.221147,175.065975,83.655183,49.504381,124.860497,28.751544,1.521942,11.32636,30.048207,34.325481,42.76286,208.88545,Poor
Kolkata,05/11/2019,99.085737,184.785316,28.69488,48.660166,77.02133,26.752944,1.103331,13.328593,34.585664,29.904832,37.662952,202.536233,Poor
Kolkata,27/11/2019,105.596383,207.679166,60.32881,49.138139,106.389042,30.108322,1.216997,14.542181,35.74378,35.212854,43.778838,241.232703,Poor
Kolkata,26/10/2018,139.867351,264.950737,142.118511,75.844506,178.521316,32.390097,2.133972,11.929169,32.712957,50.804872,58.188403,281.756364,Poor
Kolkata,30/11/2018,113.680996,212.851112,106.985007,64.734807,152.072664,44.781571,1.185147,12.727456,30.447498,39.058349,40.043792,276.916457,Poor
Kolkata,17/11/2019,98.580067,172.056065,86.59702,69.196117,144.105956,27.554319,1.218576,15.010193,34.216957,33.762552,46.400203,226.057738,Poor
Kolkata,18/11/2019,94.171614,200.092335,96.998957,68.67963,151.965967,27.643789,1.355743,12.407134,38.871756,33.879564,46.045854,233.588787,Poor
Kolkata,31/10/2019,117.751256,218.378975,31.16797,61.423548,91.795227,21.892006,1.03367,14.400169,45.561013,30.066478,30.620873,270.596011,Poor
Kolkata,07/11/2019,87.063585,176.154728,55.342676,55.306925,108.906837,26.621074,1.161667,15.320359,37.677637,29.870414,35.989872,247.216629,Poor
Kolkata,18/11/2019,106.351085,202.758005,81.664388,66.61508,137.058525,25.127954,1.491143,13.842399,42.736753,29.006163,44.949557,234.248336,Poor
Kolkata,01/11/2019,99.859529,210.140548,61.067697,61.153768,121.028315,28.910245,1.234184,12.189818,39.952717,22.515565,32.371503,245.180026,Poor
Kolkata,14/12/2018,115.087822,220.578403,43.383914,58.798239,99.193736,30.509939,1.154084,17.916589,49.466667,34.006386,38.761557,269.718494,Poor
Kolkata,23/11/2019,103.088164,208.499233,47.795133,66.823803,114.193045,28.273308,0.965826,24.025045,47.758853,21.499902,31.403085,241.310017,Poor
Kolkata,05/11/2019,107.767809,212.709853,18.839651,59.115887,70.945752,27.105369,1.169103,18.76581,24.867112,28.993843,27.682446,212.082421,Poor
Kolkata,30/10/2019,95.854881,175.621586,24.619241,42.859211,71.300341,23.081786,0.907834,13.081258,36.918855,25.29926,29.000915,246.206298,Poor
Kolkata,20/11/2019,106.025398,201.159585,91.732216,73.582787,154.683436,26.676826,1.199737,14.575962,41.442137,27.191879,42.088934,231.986591,Poor
Kolkata,20/11/2019,102.198207,202.7083,123.186067,77.983451,153.034971,26.955481,1.435452,14.203036,42.974359,31.355729,44.343325,233.741083,Poor
Kolkata,18/11/2019,103.16619,198.300364,78.105906,69.387564,146.577975,25.378541,1.181656,13.673889,41.231687,31.070804,37.132834,235.332455,Poor
Kolkata,30/11/2018,103.36911,206.764288,81.698346,75.158813,153.643243,31.319993,1.120852,15.337711,42.70325,32.290837,43.9826,237.511386,Poor
Kolkata,23/11/2019,104.562182,211.295417,50.787627,67.793732,118.832683,31.855693,0.985657,15.313422,47.140411,14.60696,28.441712,221.188086,Poor
Kolkata,27/01/2020,103.400002,207.286873,49.190771,66.433503,114.336991,34.997137,0.966705,13.11956,38.459795,14.577643,22.09401,210.322049,Poor
Kolkata,07/11/2019,91.651755,184.572226,38.482009,55.550809,99.273181,32.241289,1.097065,12.291629,44.174288,12.71828,35.227657,224.272469,Poor
Kolkata,26/03/2019,91.929506,167.27229,29.116751,54.48835,80.387645,36.920611,0.574224,26.662503,44.743897,10.675502,16.213106,208.196316,Poor
Kolkata,01/11/2019,102.559941,210.075253,49.198679,65.91796,111.732736,18.53893,1.064619,10.058481,41.969553,18.053259,30.356639,246.155892,Poor
Kolkata,07/11/2019,91.969972,177.683061,26.083893,52.43567,84.188138,30.517898,0.772265,12.235799,38.930062,18.712939,20.203737,240.534731,Poor
Kolkata,03/12/2019,101.472568,203.22229,46.10328,57.639246,109.820048,29.187124,1.058144,13.696632,31.857749,11.618154,18.723381,216.126459,Poor
Kolkata,20/02/2019,81.815361,134.296151,12.838661,69.558485,79.178963,37.911558,0.774892,8.459152,20.334183,13.133034,19.706396,220.815195,Poor
Kolkata,21/11/2019,99.125292,186.640014,45.443884,58.934867,101.620608,27.670104,1.025844,20.819265,46.824475,13.83676,19.324004,222,Poor
Kolkata,26/03/2019,84.807852,152.029315,17.91312,43.227764,57.49307,25.51272,0.709234,22.197412,53.895643,9.815339,15.410868,203.629865,Poor
Kolkata,09/11/2018,232.603131,268.306151,23.689593,65.200365,89.334297,22.743888,1.397708,12.470734,48.262664,7.265335,8.67605,374.365273,'Very Poor'
Kolkata,09/11/2018,186.994874,286.686274,39.900289,77.991558,98.787727,27.560428,1.33376,16.356406,45.135303,5.50382,18.880711,350,'Very Poor'
Kolkata,09/11/2018,170.663218,267.295981,58.249155,69.610169,109.141096,39.750899,1.379374,15.402046,35.984457,9.118377,13.167549,352.270829,'Very Poor'
Kolkata,11/11/2018,131.774273,214.109797,53.781781,49.059115,120.666159,42.462576,1.017125,13.884483,32.033203,9.547639,18.327057,317.860638,'Very Poor'
Kolkata,13/11/2018,183.74524,313.763944,106.033905,61.353507,165.976251,20.39118,1.599427,15.392505,33.530659,13.904824,26.776273,337.553073,'Very Poor'
Kolkata,14/11/2018,184.852569,293.043711,47.400743,85.607834,129.612692,27.670041,1.219685,16.3933,42.986762,14.724102,21.968152,348.213218,'Very Poor'
Kolkata,09/11/2018,188.806185,294.822311,20.162972,87.015699,113.912826,31.676695,1.279319,17.058489,42.788151,15.243391,25.868727,346.220487,'Very Poor'
Kolkata,09/11/2018,142.974555,260.366961,28.549907,88.460447,103.47128,46.184379,1.59592,19.18406,46.333119,11.619651,34.830381,324.983551,'Very Poor'
Kolkata,09/11/2018,163.590675,260.192672,33.521148,63.366115,99.106525,32.562386,1.193416,12.053167,55.334233,8.555966,13.23179,344.525623,'Very Poor'
Kolkata,20/11/2018,178.062862,242.628357,117.850962,86.225058,173.990224,46.999723,1.269383,15.384969,30.009113,23.853901,41.054022,329.650445,'Very Poor'
Kolkata,11/11/2018,152.20981,214.808902,82.058252,49.82188,114.447156,40.883055,1.524419,13.165775,32.921354,13.877016,23.793965,333.024543,'Very Poor'
Kolkata,22/11/2018,200.984287,328.072525,157.702444,67.829434,207.044132,54.017682,2.285214,12.926603,36.669827,17.168415,33.518479,339.644572,'Very Poor'
Kolkata,14/11/2018,186.554831,295.904373,58.600356,82.487863,131.95719,27.999503,1.234965,16.134795,40.3383,11.064533,20.805358,343.053041,'Very Poor'
Kolkata,22/11/2018,197.063699,316.073058,115.067122,61.51192,162.651839,52.219078,1.503256,15.072812,37.363992,15.715384,27.84651,346.157624,'Very Poor'
Kolkata,25/11/2018,243.574777,355.938618,100.638637,83.94252,176.852222,36.040322,1.355365,14.797182,34.19724,17.127232,35.036805,388.748736,'Very Poor'
Kolkata,10/11/2018,156.034684,256.277341,75.44381,68.226941,119.70389,41.181394,1.007372,11.30215,38.210023,14.898378,21.950886,337.258373,'Very Poor'
Kolkata,20/11/2018,155.795428,248.005931,98.874077,82.780897,166.458543,51.276359,1.28391,14.860821,30.690137,19.240512,28.294149,334.502078,'Very Poor'
Kolkata,11/11/2018,153.446692,246.589617,70.740265,67.256776,117.521546,41.584488,0.899101,9.181784,40.984146,11.899857,20.102926,326.685308,'Very Poor'
Kolkata,13/11/2018,169.470009,294.239748,113.209702,61.691933,174.748098,33.089184,1.476452,11.891863,37.703833,13.019836,26.146466,331.398969,'Very Poor'
Kolkata,13/11/2018,183.649021,314.684104,98.875811,76.996104,165.912505,28.081273,1.502102,16.766527,42.844169,14.368734,29.436429,342.974556,'Very Poor'
Kolkata,25/11/2018,240.806761,364.935436,126.215111,98.817537,183.418776,38.593642,1.455748,15.139515,41.982,15.921767,28.712691,388.079897,'Very Poor'
Kolkata,06/12/2018,223.141054,354.530347,82.101071,98.917082,174.201338,40.047148,1.345892,14.699101,46.621313,16.86615,29.283328,385.035497,'Very Poor'
Kolkata,25/11/2018,247.304438,380.155229,86.235421,98.27923,172.516053,41.695786,1.614876,16.547772,38.129669,16.805987,35.89727,393.366287,'Very Poor'
Kolkata,22/11/2018,203.814937,342.113078,146.951624,64.070647,220.535647,56.951771,1.563301,12.099434,30.403415,18.638146,36.858655,366.734659,'Very Poor'
Kolkata,13/11/2018,183.525628,305.482629,89.821173,74.754006,161.078229,37.459407,1.21419,17.168439,30.692072,14.692567,25.190195,346.007607,'Very Poor'
Kolkata,11/11/2018,133.519983,247.772593,72.720315,72.350103,122.274558,45.600192,0.951443,13.023624,36.910879,11.629677,19.311981,330.779965,'Very Poor'
Kolkata,22/11/2018,203.578978,325.939875,156.856669,69.604668,216.319537,55.002268,1.86227,11.636396,36.396584,17.858144,33.136143,339.978235,'Very Poor'
Kolkata,06/12/2018,217.80033,349.307879,105.394496,82.816162,181.929988,41.09802,1.312453,15.592975,34.857062,16.622122,34.236977,377.382433,'Very Poor'
Kolkata,14/11/2018,202.473826,299.882769,63.499822,84.79691,143.898669,23.120722,1.00412,15.172659,39.453287,10.303911,20.012773,368.246543,'Very Poor'
Kolkata,24/12/2018,174.075578,263.602924,69.809522,93.292577,158.584076,19.59542,0.68951,15.238616,30.329261,11.643626,20.16748,350.742905,'Very Poor'
Kolkata,25/12/2018,208.851805,341.740617,126.41504,108.082948,218.773264,11.474516,1.274862,20.108342,29.890578,11.518513,21.842687,350.331717,'Very Poor'
Kolkata,26/12/2018,205.964194,315.965396,107.0654,105.810979,192.845215,19.685372,1.234877,14.914904,40.451005,22.08897,35.276487,369.693557,'Very Poor'
Kolkata,05/12/2018,238.562251,371.311492,95.633919,131.604077,221.584399,15.859692,1.348094,17.672332,29.430608,18.941717,38.139117,389.976551,'Very Poor'
Kolkata,28/12/2018,216.072977,335.477025,82.996319,116.258776,184.708648,18.933228,1.080456,15.394707,27.985681,13.612729,25.859388,372.374543,'Very Poor'
Kolkata,05/12/2018,226.864548,346.523009,122.014692,118.128022,223.983424,17.169506,1.161978,15.981293,33.879342,9.767201,21.457335,373.317307,'Very Poor'
Kolkata,14/11/2018,179.410087,287.719313,35.561555,99.109376,136.411408,25.417263,0.746859,18.109777,42.66676,10.642448,15.353202,351.260482,'Very Poor'
Kolkata,14/11/2018,177.432416,271.661332,68.212115,91.103575,141.728993,17.473329,0.839831,15.794192,32.371229,9.936645,18.419769,344.26999,'Very Poor'
Kolkata,28/12/2018,209.644309,328.197759,80.05931,110.569873,183.118953,21.119669,1.192172,15.746199,30.487235,13.349735,29.187214,371.149728,'Very Poor'
Kolkata,24/12/2018,172.946904,261.519576,69.285053,103.4736,172.617751,22.33283,0.811421,15.510586,31.04635,12.046447,26.025518,350.946618,'Very Poor'
Kolkata,25/11/2018,230.560335,351.659407,133.79923,121.982204,238.810524,16.410235,1.177604,18.048735,32.018033,24.338431,25.947212,367.354713,'Very Poor'
Kolkata,28/12/2018,222.010234,333.054526,91.435503,122.598197,200.568923,19.230467,1.231335,15.079637,27.968454,14.12577,28.09844,388.118164,'Very Poor'
Kolkata,24/12/2018,163.371641,254.21983,73.112962,103.661881,173.333016,23.681212,0.880706,15.631179,31.461055,14.278222,23.645217,350.00224,'Very Poor'
Kolkata,07/01/2019,158.777507,258.242371,123.727674,122.06936,203.885004,28.730428,1.076275,18.796234,25.623951,19.923398,27.561298,335.035144,'Very Poor'
Kolkata,13/11/2018,177.16179,265.78019,115.534446,90.51184,169.628588,26.475309,1.059972,17.269113,29.816694,18.096654,42.613638,335.367791,'Very Poor'
Kolkata,13/11/2018,176.986309,272.520979,119.144431,89.26024,174.201665,26.337192,1.06628,16.613303,28.76291,18.738819,38.088943,335.27338,'Very Poor'
Kolkata,22/12/2018,225.132785,326.428549,96.798231,105.877692,176.381054,24.419681,1.193697,17.276099,40.450113,23.301905,36.093187,369,'Very Poor'
Kolkata,22/12/2018,211.126467,319.370454,99.210066,105.678124,185.893439,24.024096,1.238513,17.275723,41.260406,22.382475,41.511982,369,'Very Poor'
Kolkata,22/12/2018,224.56024,319.183391,96.310489,100.573245,169.786303,25.290332,1.188356,16.175657,32.82354,21.601243,31.699225,373.742405,'Very Poor'
Kolkata,21/11/2018,156.280164,253.964772,76.578237,75.68041,124.648176,42.744927,1.029004,13.93435,39.627501,12.516949,20.111338,337.585801,'Very Poor'
Kolkata,22/11/2018,208.896942,347.927421,141.893275,84.431153,192.650476,54.131173,1.545472,26.208904,27.381688,26.318757,37.205622,360.856577,'Very Poor'
Kolkata,06/12/2018,227.651344,358.355881,77.168785,117.799193,179.775558,44.719582,1.758421,19.876009,36.711902,24.791918,29.222541,381.359632,'Very Poor'
Kolkata,22/11/2018,214.251771,325.095536,145.086831,88.486276,216.998297,52.448039,1.417024,24.23332,27.656567,36.116009,41.343312,387.847025,'Very Poor'
Kolkata,20/11/2018,160.661861,252.965853,104.886243,109.05153,183.190921,28.693013,1.670198,16.727916,24.548055,7.498282,5.961108,333.393314,'Very Poor'
Kolkata,24/12/2018,163.891147,263.75094,71.686924,107.5509,173.876556,24.103963,0.872731,15.756082,31.430267,8.791719,8.543661,341.356697,'Very Poor'
Kolkata,22/12/2018,207.376494,322.954491,79.169897,105.882996,173.284815,25.711491,1.945015,16.302446,26.104922,6.279342,23.425377,361.86187,'Very Poor'
Kolkata,26/12/2018,188.894904,317.993409,112.881864,107.537883,190.765456,19.097706,1.224956,14.748962,35.39897,6.706472,17.063379,361.381617,'Very Poor'
Kolkata,13/11/2018,162.313106,277.572184,114.940921,117.887444,202.210851,25.253285,1.714489,18.279772,24.12861,8.606232,15.539355,335.046813,'Very Poor'
Kolkata,03/12/2018,168.811541,288.128927,122.368299,89.693864,179.367527,25.080382,1.320117,20.567554,34.546358,8.201633,10.96425,334.77368,'Very Poor'
Kolkata,25/12/2018,194.974619,342.163912,123.777203,116.4946,220.695357,26.919577,1.815698,20.296636,24.822326,11.487734,16.941533,355.073041,'Very Poor'
Kolkata,26/12/2018,174.87059,295.686413,100.159295,130.287922,209.073105,29.838682,1.709514,18.629107,29.387062,11.505657,10.790515,342.066633,'Very Poor'
Kolkata,14/11/2018,159.278374,269.703293,46.929786,107.787225,140.056404,33.147347,1.036576,15.927513,42.51297,5.652821,5.817701,331.152711,'Very Poor'
Kolkata,06/12/2018,200.062899,342.670875,81.88167,117.549704,167.819574,43.842343,1.99,23.441037,31.329476,4.251894,5.964698,356.723977,'Very Poor'
Kolkata,06/12/2018,206.484443,342.419631,89.610827,128.596439,185.273932,50.410768,1.695155,22.851569,34.851938,10.16706,13.083276,370.471365,'Very Poor'
Kolkata,11/11/2018,149.786245,253.68009,49.74365,108.457678,148.337668,54.607335,1.16,16.378773,32.980673,3.146265,6.190049,319.431195,'Very Poor'
Kolkata,22/11/2018,202.422424,330.001259,143.271213,95.305571,219.218985,47.132237,1.820321,25.683781,32.870518,53.655399,41.629834,344.765621,'Very Poor'
Kolkata,20/11/2018,173.629252,258.546533,107.945546,92.997347,169.556527,31.300154,1.404547,15.489961,30.397213,23.027551,60.593577,346.276875,'Very Poor'
Kolkata,09/11/2018,231.218693,271.970548,23.687679,67.212295,90.883362,22.820376,1.386059,12.929414,45.958577,7.78001,10.003173,373.936922,'Very Poor'
Kolkata,09/11/2018,185.493554,285.798502,25.688614,91.400018,96.775634,23.941559,1.263186,17.210687,47.612203,5.44861,8.910837,360.539418,'Very Poor'
Kolkata,09/11/2018,163.31335,260.496617,33.103099,70.55354,101.436707,37.639085,1.212073,12.920986,50.635102,8.852632,28.191683,326.128086,'Very Poor'
Kolkata,11/11/2018,146.224423,234.390034,72.461036,54.771408,113.814579,41.663101,1.315978,12.67177,40.960732,11.809118,22.846671,321.886246,'Very Poor'
Kolkata,13/11/2018,183.598107,298.75557,104.459692,61.096409,165.077564,34.808703,1.495579,15.768162,30.269418,14.240659,25.983653,339.438112,'Very Poor'
Kolkata,14/11/2018,181.354182,293.046397,45.911224,88.20249,127.313869,28.058184,1.362456,16.154238,43.367464,15.767355,25.547757,349.151641,'Very Poor'
Kolkata,09/11/2018,144.493016,265.697426,18.001531,89.042266,107.783591,45.284904,1.55333,24.884187,45.516225,12.645652,33.630855,326.090972,'Very Poor'
Kolkata,09/11/2018,162.888417,265.616821,33.107072,67.717096,100.985419,40.803343,1.459419,15.512588,46.973918,10.580976,33.778703,334.48862,'Very Poor'
Kolkata,09/11/2018,155.560751,257.960026,31.47592,68.920847,98.620547,34.132269,1.194956,17.582403,58.997219,10.165538,31.742778,323.001591,'Very Poor'
Kolkata,20/11/2018,157.231171,249.115254,108.467994,85.417239,182.653208,47.968857,1.257881,12.320485,28.411173,20.257562,22.44975,344.738376,'Very Poor'
Kolkata,21/11/2018,154.686048,255.636875,86.992053,74.826955,154.492337,43.393013,1.340687,20.826636,37.103935,14.877407,22.743678,337.412779,'Very Poor'
Kolkata,22/11/2018,202.460815,326.994604,157.196404,68.560728,213.855696,54.20183,2.072806,12.386023,36.558144,17.429337,33.325861,339.913623,'Very Poor'
Kolkata,14/11/2018,167.088926,284.840252,63.324967,90.324189,135.485838,24.252594,1.06159,16.418754,41.12763,7.489443,11.263496,336.797181,'Very Poor'
Kolkata,24/11/2018,228.751704,349.165816,100.426453,82.82949,176.749298,45.721887,1.347826,16.498695,36.990607,16.583803,34.220914,375.368583,'Very Poor'
Kolkata,06/12/2018,247.440459,357.431866,84.725703,101.971922,182.003451,41.570345,1.379283,16.32554,42.419083,16.822222,34.180234,396.222228,'Very Poor'
Kolkata,14/11/2018,189.829301,293.173278,46.193665,72.562711,124.00399,33.00345,1.295856,13.604455,39.461219,15.650418,27.1744,351.230816,'Very Poor'
Kolkata,20/11/2018,158.651577,253.017532,80.599268,91.052719,164.397826,45.598225,1.048801,15.816172,26.538538,17.014075,22.468164,345.944558,'Very Poor'
Kolkata,11/11/2018,149.585054,230.621516,77.298397,68.582465,120.145824,43.823186,1.251039,13.061343,37.943524,12.753896,20.420499,326.58617,'Very Poor'
Kolkata,03/12/2018,169.783443,290.742748,125.599158,101.122711,192.273921,30.530484,1.559631,19.881653,28.452392,9.553768,10.264828,336.305287,'Very Poor'
Kolkata,13/11/2018,183.682339,321.786481,109.215558,94.296193,189.123789,22.94144,1.68138,17.832925,30.936392,6.409436,20.866329,355.59478,'Very Poor'
Kolkata,05/12/2018,252.940152,384.289433,132.866652,137.166684,206.226146,16.610157,1.529187,17.832983,30.883568,18.753849,33.645219,389.179612,'Very Poor'
Kolkata,06/12/2018,219.516752,325.555797,93.727464,105.626115,180.745664,25.194364,1.229611,17.230873,43.463999,22.586275,35.07687,373.104613,'Very Poor'
Kolkata,24/11/2018,249.532331,376.913171,80.424862,102.500658,183.225361,37.418405,1.441841,16.853144,41.092297,16.412117,36.256159,393.934562,'Very Poor'
Kolkata,22/11/2018,206.746277,328.877534,156.070759,69.360309,214.902421,55.040591,1.62842,14.594498,31.213042,19.171451,33.947939,361.145152,'Very Poor'
Kolkata,14/11/2018,186.381128,298.028784,73.935174,76.899251,134.177155,55.042411,1.237853,14.526661,39.21673,11.780572,24.793878,357.405993,'Very Poor'
Kolkata,11/11/2018,136.352639,230.746641,94.603828,67.528949,118.197594,37.88553,1.5318,13.028937,36.793563,13.934988,23.092545,332.610534,'Very Poor'
Kolkata,22/11/2018,204.29661,339.166352,155.427217,70.070867,211.580594,54.590456,1.459988,22.172714,27.745094,21.788519,37.210445,369.579889,'Very Poor'
Kolkata,22/12/2018,213.826969,346.684602,97.455941,97.805022,188.56504,20.414837,1.250552,17.148517,32.684423,18.244035,33.896085,372.767205,'Very Poor'
Kolkata,14/11/2018,195.577649,303.248066,63.388725,77.691044,135.915369,55.175562,1.190575,17.482226,38.886273,11.019884,23.948113,368.788127,'Very Poor'
Kolkata,24/12/2018,162.332773,261.228455,77.159087,102.102525,164.255184,24.997412,0.735269,15.612378,29.303884,14.122593,22.238229,347.432681,'Very Poor'
Kolkata,25/12/2018,197.35711,341.782051,125.151336,112.301995,219.717086,12.657787,1.595614,19.636751,27.382731,10.112923,20.848848,353.038789,'Very Poor'
Kolkata,26/12/2018,189.837231,337.83493,115.029718,106.110287,200.630999,20.23287,1.807373,18.313034,28.849954,7.343584,18.001333,357.238987,'Very Poor'
Kolkata,05/12/2018,229.554532,351.051119,105.52238,120.838888,217.009942,23.994456,1.196972,16.593061,28.873894,16.939936,35.099961,389.876361,'Very Poor'
Kolkata,28/12/2018,220.463953,327.390064,96.341071,108.758723,182.061865,20.680392,1.210651,17.17045,32.764388,20.639997,36.363686,370.88985,'Very Poor'
Kolkata,25/12/2018,217.782181,347.501351,125.587335,126.668193,228.372601,24.494743,1.137894,16.774996,33.719053,11.171457,20.710413,356.280917,'Very Poor'
Kolkata,14/11/2018,182.940047,284.344772,34.018725,104.050771,136.530332,21.720355,0.735935,18.268104,41.900462,5.122356,11.012239,363.902214,'Very Poor'
Kolkata,14/11/2018,172.95247,289.75894,65.53178,69.328107,124.976452,41.533842,1.013196,14.198345,36.704237,12.404258,21.531431,358.283583,'Very Poor'
Kolkata,28/12/2018,208.993637,324.50799,80.534841,108.023596,176.769894,24.399752,1.647997,15.777142,30.226607,9.136304,31.411355,367.324401,'Very Poor'
Kolkata,24/12/2018,176.419803,264.454336,71.296534,92.466196,163.981412,18.027211,0.764672,15.018481,26.345409,11.002291,21.636754,342.867598,'Very Poor'
Kolkata,25/12/2018,215.015935,342.232886,124.931473,120.044253,226.251472,16.731384,1.557217,21.355711,27.134468,20.833657,18.757783,349.688828,'Very Poor'
Kolkata,28/12/2018,217.907348,328.375969,101.115816,106.431986,177.875062,25.480834,1.223364,16.610323,30.899481,22.497685,38.697419,370.619844,'Very Poor'
Kolkata,24/12/2018,169.843927,260.348741,71.038757,107.263802,174.257647,23.084155,0.871804,15.621962,31.523965,12.717172,25.011234,350.883052,'Very Poor'
Kolkata,07/01/2019,163.51903,275.892398,121.892413,114.268489,200.419671,25.107606,1.34965,17.622077,24.321373,9.28059,8.944174,332.978826,'Very Poor'
Kolkata,13/11/2018,182.762047,270.915562,116.470976,79.626419,172.6227,26.369845,1.299191,17.232002,29.984247,18.228413,35.195945,336.474968,'Very Poor'
Kolkata,13/11/2018,177.89181,289.19756,116.578651,78.131079,176.269537,25.687154,1.343658,16.608405,32.282229,10.952404,18.225068,333.504197,'Very Poor'
Kolkata,22/12/2018,221.454708,331.185697,93.253172,105.722283,175.301484,26.824313,1.223312,17.252154,42.078405,23.077058,35.364276,371.03466,'Very Poor'
Kolkata,22/12/2018,226.05383,322.934912,96.691088,105.916948,177.987859,23.726919,1.225069,17.282264,40.548287,23.143163,38.814098,369,'Very Poor'
Kolkata,22/12/2018,218.470113,318.148734,97.133545,100.19704,170.331256,26.759833,1.208644,15.520803,31.315335,20.450878,30.373036,381.613423,'Very Poor'
Kolkata,11/11/2018,154.010425,235.06221,66.875802,67.703516,120.120742,42.6597,0.893671,10.932369,40.187235,11.031865,19.608586,328.251025,'Very Poor'
Kolkata,22/11/2018,203.501906,344.953863,156.091388,74.207192,195.029662,54.592899,2.096071,18.185054,36.176871,17.804477,33.494372,341.462396,'Very Poor'
Kolkata,06/12/2018,229.386198,356.11449,89.21391,127.73024,197.074898,34.041273,1.473449,17.269157,30.140527,24.514831,26.507612,385.773307,'Very Poor'
Kolkata,05/12/2018,213.006309,325.493014,129.699918,104.758198,213.982493,17.33483,1.183961,15.537203,28.547641,30.319515,36.105605,378.609393,'Very Poor'
Kolkata,07/01/2019,158.613538,254.611829,114.321559,121.359915,204.133824,28.119832,1.078532,18.528325,25.507441,16.139408,26.778511,335.182978,'Very Poor'
Kolkata,14/11/2018,168.342589,289.154935,61.769139,95.216761,136.499,24.451195,1.080528,16.526075,41.91315,9.386067,15.706405,340.015325,'Very Poor'
Kolkata,28/12/2018,208.689289,324.220322,79.908816,108.435524,176.443208,24.246842,1.628318,15.848974,31.712182,12.642967,30.809852,369.177098,'Very Poor'
Kolkata,04/12/2018,183.647589,334.817998,107.206589,87.109623,189.053828,20.989305,1.737585,17.592455,33.060258,6.509108,15.966531,352.735975,'Very Poor'
Kolkata,03/12/2018,166.892551,277.894717,119.024576,108.413568,181.417602,25.162464,1.56462,18.511792,34.634928,9.295595,9.129986,332.586723,'Very Poor'
Kolkata,03/12/2018,169.829959,289.17684,127.222255,99.606332,181.02359,25.128326,1.48825,20.698579,33.885515,8.490458,11.76908,336.654289,'Very Poor'
Kolkata,25/12/2018,202.082013,342.006772,125.626344,112.553934,219.845581,14.128146,1.484283,19.385318,27.243042,10.404697,20.956878,354.263245,'Very Poor'
Kolkata,03/12/2018,179.616005,295.928852,99.519118,130.38863,207.71355,31.215062,1.640606,20.784686,31.648567,11.622529,12.821449,344.489103,'Very Poor'
Kolkata,14/11/2018,177.924439,271.946138,49.025995,103.50332,136.261842,25.25129,1.164479,18.681157,41.844845,8.363985,11.842226,333.611756,'Very Poor'
Kolkata,06/12/2018,211.619676,346.350066,79.18715,115.477254,171.380562,46.53206,1.387857,18.159381,32.644757,14.155736,25.890031,379.362909,'Very Poor'
Kolkata,06/12/2018,208.632095,346.292114,79.34165,122.299426,186.103277,48.65602,1.518961,23.220383,34.435861,14.262125,22.351559,373.674756,'Very Poor'
Kolkata,24/12/2018,156.372017,252.779009,77.156142,102.602914,163.687754,51.282701,1.166572,17.221055,27.580522,11.337091,25.428913,345.150386,'Very Poor'
Kolkata,22/11/2018,206.344323,329.535434,146.620451,79.980952,216.534487,53.491042,1.504732,15.670798,28.752556,33.508956,37.997472,364.874418,'Very Poor'
Kolkata,20/11/2018,158.911781,253.760534,79.42814,100.474343,167.530829,26.709782,1.21927,15.478029,28.776262,16.733124,54.152444,346.73136,'Very Poor'
Kolkata,16/06/2018,48.338715,128.028468,5.906367,19.915552,20.018126,7.022742,0.680105,4.324632,36.43149,2.539412,7.107204,117.247265,Moderate
Kolkata,18/06/2018,51.148421,106.212289,7.028742,26.707469,35.441958,14.173864,1.341418,7.307829,59.654029,1.987086,6.595827,125.599612,Moderate
Kolkata,19/06/2018,44.068525,89.051569,4.853083,30.917296,34.477759,14.253031,1.349117,9.906754,70.597343,3.525435,3.656008,147.348956,Moderate
Kolkata,15/09/2018,52.254489,91.961139,35.51562,36.097111,65.345682,7.108012,1.213926,4.516555,12.951592,12.733049,18.483698,105.793262,Moderate
Kolkata,15/09/2018,61.051864,95.421029,19.774421,37.660697,61.023677,7.759894,1.548883,2.770695,17.527053,3.7305,10.203911,107.993017,Moderate
Kolkata,16/09/2018,63.990057,109.208888,13.923816,36.878085,48.298993,14.82707,1.499027,2.785149,25.881528,2.623727,7.101672,106.125112,Moderate
Kolkata,16/09/2018,66.034971,107.196561,15.378556,38.843334,50.996619,9.462315,1.568984,3.148778,28.318791,2.488637,8.497952,113.440974,Moderate
Kolkata,17/09/2018,64.236414,109.62054,13.90437,38.57062,48.504172,14.535815,1.46793,2.832572,33.08595,2.66214,6.509913,109.62976,Moderate
Kolkata,16/09/2018,62.253116,97.95574,13.073157,46.743038,62.222332,6.350108,1.52072,2.544109,17.222036,4.81598,10.352689,112.359093,Moderate
Kolkata,16/09/2018,61.3739,95.132137,15.555632,38.950503,61.157001,6.617456,1.550553,3.300567,15.227088,3.804429,9.827396,109.240224,Moderate
Kolkata,18/09/2018,65.401441,111.192876,9.296501,38.576277,48.789343,10.268743,1.48918,8.539624,44.777057,2.385784,8.848686,118.90291,Moderate
Kolkata,01/10/2018,73.041088,125.243336,51.357745,64.202608,105.373059,26.453382,1.650727,10.845656,29.570083,4.786122,10.76311,133.711063,Moderate
Kolkata,19/09/2018,62.243322,113.081488,6.694929,38.179598,42.163509,11.078316,1.400462,8.739615,44.474769,2.075591,8.430691,105.810235,Moderate
